Id,Id Provincia,Distrito,Zona sismica,Latitud,Longitud
856,83,QUICHUAS ,2,-12.470459,-74.7695523
857,83,DANIEL HERNÁNDEZ ,2,-12.3551351,-74.8309521
858,83,HUACHOCOLPA ,2,-13.0317426,-74.9470783
859,83,HUARIBAMBA ,2,-12.2795264,-74.9381957
860,83,QUISHUAR ,2,-12.2439427,-74.7773826
861,83,SALCABAMBA ,2,-12.201982,-74.7807505
862,83,SAN  MARCOS ,2,-12.0938577,-74.8636269
863,83,ROCCHAC ,2,-12.0938577,-74.8636269
864,83,SALCAHUASI ,2,-12.1037609,-74.7515924
865,83,SURCUBAMBA ,2,-12.1163321,-74.630159
866,83,TINTAY PUNCU ,2,-12.1819148,-74.564408
867,83,PICHOS ,2,-12.2362041,-74.93875
868,83,ROBLE ,2,-12.236225,-74.4489114
869,83,ANDAYMARCA ,2,-12.3155237,-74.6353304
870,83,LAMBRAS ,2,-13.0500139,-74.4136056
871,83,COCHABAMBA ,2,-12.2079507,-74.5428032
872,83,ACOSTAMBO ,3,-12.3652754,-75.0547686
873,83,ACRAQUIA ,3,-12.4068422,-74.9013577
874,83,AHUAYCHA ,3,-12.4074359,-74.8914236
875,83,HUANDO ,3,-12.564374,-74.9472848
876,83,ÑAHUIMPUQUIO ,3,-12.3291386,-75.0698756
877,83,PAMPAS ,3,-12.3987428,-74.8684404
878,83,PAZOS ,3,-12.259004,-75.0704157
879,83,SANTIAGO DE TUCUMA ,3,-12.310305,-74.8923853
880,84,CHINCHO ,2,-12.9728691,-74.3673271
881,84,ANCHONGA ,3,-12.91312,-74.6914334
882,84,CALLANMARCA ,3,-12.8668887,-74.6231309
883,84,CCOCHACCASA ,3,-12.9275399,-74.7699827
884,84,CONGALLA ,3,-12.9560195,-74.4922582
885,84,HUANCA-HUANCA ,3,-12.9189354,-74.6101325
886,84,HUAYLLAY GRANDE ,3,-12.9423943,-74.701823
887,84,JULCAMARCA ,3,-13.0143703,-74.4447304
888,84,LIRCAY ,3,-12.9895611,-74.720505
889,84,SAN  ANTONIO  DE ,3,-12.6913767,-75.2471329
890,84,ANTAPARCO ,3,-13.0764183,-74.4115447
891,84,SECCLLA ,3,-13.0826043,-74.5548231
892,84,SANTO TOMÁS DE PATA ,3,-13.1131122,-74.4193193
893,85,ACOBAMBILLA ,3,-12.6643224,-75.3242455
894,85,ACORIA ,3,-12.6428929,-74.8616179
895,85,ASCENSIÓN ,3,-12.7842118,-74.9761104
896,85,CONAYCA ,3,-12.5198762,-75.0069803
897,85,CUENCA ,3,-12.4331919,-75.0386638
898,85,HUACHOCOLPA ,3,-13.0317426,-74.9470783
899,85,HUANCAVELICA ,3,-12.7842118,-74.9761104
900,85,HUAYLLAHUARA ,3,-12.4094641,-75.1783538
901,85,IZCUCHACA ,3,-12.5005983,-74.997274
902,85,LARIA ,3,-12.5612405,-75.0368788
903,85,MANTA ,3,-12.6202779,-75.211004
904,85,MARISCAL CÁCERES ,3,-12.5341479,-74.9333102
905,85,MOYA ,3,-12.4232508,-75.1538265
906,85,NUEVO OCCORO ,3,-12.5947537,-75.0196367
907,85,PALCA ,3,-12.6566995,-74.9805785
908,85,PILCHACA ,3,-12.4011858,-75.0838268
909,85,VILCA ,3,-12.4773763,-75.1834515
910,85,YAULI ,3,-12.7698467,-74.851089
911,86,ARMA ,3,-13.119588,-75.4995574
912,86,AURAHUA ,3,-13.0345915,-75.5702545
913,86,CASTROVIRREYNA ,3,-13.1480289,-75.4187395
914,86,CHUPAMARCA ,3,-13.0375725,-75.6097176
915,86,COCAS ,3,-13.2759649,-75.3724533
916,86,HUACHOS ,3,-13.2199235,-75.533642
917,86,HUAMATAMBO ,3,-13.1043837,-75.6900782
918,86,MOLLEPAMPA ,3,-13.3112167,-75.4100221
919,86,SANTA ANA ,3,-13.0718246,-75.140173
920,86,TANTARA ,3,-13.0738858,-75.6447005
921,86,TICRAPO ,3,-13.3818012,-75.4324836
922,86,CAPILLAS ,4,-13.2931099,-75.5423408
923,86,SAN JUAN ,4,-13.2034336,-75.6345057
924,87,SAN  ANTONIO  DE ,3,-12.6913767,-75.2471329
925,87,CUSICANCHA ,3,-13.5024725,-75.2935959
926,87,PILPICHACA ,3,-13.3301641,-74.9769545
927,87,QUERCO ,3,-13.9795156,-74.9768017
928,87,AYAVI ,4,-13.9512196,-75.2652821
929,87,CÓRDOVA ,4,-14.0078359,-75.1578755
930,87,HUAYACUNDO ARMA ,4,-13.5340073,-75.314588
931,87,HUAYTARÁ ,4,-13.6710793,-75.0995879
932,87,LARAMARCA ,4,-13.9484741,-75.0353852
933,87,OCOYO ,4,-14.0082383,-75.022463
934,87,QUITO-ARMA ,4,-13.5285368,-75.3275782
935,87,SAN  FRANCISCO  DE ,4,-12.7448745,-74.4397467
936,87,SANGAYAICO ,4,-13.7950345,-75.2489987
937,87,SAN ISIDRO ,4,-13.9794303,-75.2395936
938,87,SANTIAGO  DE ,4,-14.0554119,-74.9769274
939,87,CHOCORVOS ,4,-13.8253228,-75.2576875
940,87,SANTIAGO  DE ,4,-14.0554119,-74.9769274
941,87,QUIRAHUARA ,4,-14.0558994,-74.9765288
942,87,SANTO  DOMINGO  DE ,4,-13.7368146,-75.2437
943,87,CAPILLAS ,4,-13.2931099,-75.5423408
944,87,TAMBO ,4,-13.6895118,-75.2746802
945,88,HUÁNUCO ,2,-9.2854917,-76.0091518
946,88,AMARILIS ,2,-9.9546102,-76.1800823
947,88,CHINCHAO ,2,-9.6146422,-76.1287916
948,88,CHURUBAMBA ,2,-9.8256913,-76.133709
949,88,MARGOS ,2,-10.0054151,-76.5230933
950,88,PILLCO MARCA ,2,-9.9521512,-76.2508855
951,88,QUISQUI ,2,-9.8913497,-76.4033952
952,88,SAN  FRANCISCO  DE ,2,-10.3340887,-76.2850016
953,88,CAYRÁN ,2,-9.9809441,-76.2840307
954,88,SAN  PEDRO  DE ,2,-9.7211854,-76.7954855
955,88,CHAULAN ,2,-10.0561713,-76.4857864
956,88,SANTA MARÍA DEL VALLE ,2,-9.8628206,-76.1699493
957,88,YARUMAYO ,2,-10.0044402,-76.468443
958,88,YACUS ,2,-9.9858734,-76.5054256
959,88,SAN PABLO DE PILLAO ,2,-9.7954978,-75.9955698
960,89,HUACAYBAMBA ,2,-8.972827,-76.8199087
961,89,CANCHABAMBA ,2,-8.8848281,-77.1233897
962,89,COCHABAMBA ,2,-9.0950192,-76.8366288
963,89,PINRA ,2,-8.9248412,-77.0153552
964,90,RUPA-RUPA ,2,-9.1990928,-76.1312275
965,90,JOSÉ CRESPO Y CASTILLO ,2,-8.8511045,-76.0736301
966,90,MARIANO  DAMASO ,2,-9.3947394,-76.0248833
967,90,BERAÚN ,2,-9.3947394,-76.0248833
968,90,DANIEL ALOMIA ROBLES ,2,-9.3900137,-75.7439285
969,90,LUYANDO ,2,-9.1962396,-75.9736245
970,90,HERMILIO VALDIZÁN ,2,-9.1388577,-75.8828696
971,90,CASTILLO GRANDE ,2,-9.2854917,-76.0091518
972,90,PUCAYACU ,2,-8.5789698,-76.0910789
973,90,SANTO  DOMINGO  DE ,2,-8.9690226,-75.9588932
974,90,ANDA ,2,-9.0559066,-76.0761628
975,90,PUEBLO NUEVO ,2,-9.0815627,-75.9649437
976,91,HUACRACHUCO ,2,-8.604487,-77.1492362
977,91,CHOLÓN ,2,-8.646668,-76.7448914
978,91,SAN BUENAVENTURA ,2,-8.7676146,-77.1859476
979,91,LA MORADA ,2,-8.7947478,-76.2493712
980,91,SANTA ROSA DE ALTO YANAJANCA ,2,-8.7763623,-76.5106866
981,92,PUERTO INCA ,2,-9.3965671,-75.143911
982,92,CODO DEL POZUZO ,2,-9.6468447,-75.4831107
983,92,HONORIA ,2,-8.7152751,-74.6871746
984,92,TOURNAVISTA ,2,-8.9307277,-74.7051197
985,92,YUYAPICHIS ,2,-9.6274545,-74.9742276
986,93,CHAVINILLO ,2,-9.8587298,-76.608363
987,93,CAHUAC ,2,-9.852732,-76.6306686
988,93,CHACABAMBA ,2,-9.9004495,-76.6106808
989,93,APARICIO POMARES ,2,-9.7226484,-76.5660686
990,93,JACAS CHICO ,2,-9.861128,-76.4945526
991,93,OBAS ,2,-9.7952931,-76.666242
992,93,PAMPAMARCA ,2,-9.7054721,-76.7027503
993,93,CHORAS ,2,-9.910101,-76.6059037
994,94,PANAO ,2,-9.8974849,-75.9942918
995,94,CHAGLLA ,2,-9.8449412,-75.9030616
996,94,MOLINO ,2,-9.910194,-76.0164374
997,94,UMARI ,2,-9.8731104,-76.0257002
998,95,AMBO ,2,-10.166667,-76.166667
999,95,CAYNA ,2,-10.2723727,-76.3886207
1000,95,COLPAS ,2,-10.2681315,-76.4153945
1001,95,CONCHAMARCA ,2,-10.0357616,-76.2165665
1002,95,HUACAR ,2,-10.2043213,-76.2766508
1003,95,SAN FRANCISCO ,2,-10.3340887,-76.2850016
1004,95,SAN RAFAEL ,2,-10.3378964,-76.182284
1005,95,TOMAY KICHWA ,2,-10.0634101,-76.1907262
1006,96,ARANCAY ,2,-9.1720821,-76.7513311
1007,96,CHAVÍN DE PARIARCA ,2,-9.4261524,-76.7566217
1008,96,JACAS GRANDE ,2,-9.5399908,-76.7370621
1009,96,JIRCAN ,2,-9.2467919,-76.7191947
1010,96,MONZÓN ,2,-9.279636,-76.3963652
1011,96,PUNCHAO ,2,-9.4623743,-76.8198686
1012,96,SINGA ,2,-9.3885999,-76.8126267
1013,96,TANTAMAYO ,2,-9.3924337,-76.7200432
1014,96,LLATA ,3,-9.5499479,-76.8156098
1015,96,MIRAFLORES ,3,-9.4941859,-76.8186611
1016,96,PUÑOS ,3,-9.4997731,-76.8829418
1017,97,CHUQUIS ,2,-9.6773548,-76.7047049
1018,97,MARÍAS ,2,-9.5345967,-76.4411642
1019,97,QUIVILLA ,2,-9.600044,-76.725922
1020,97,LA UNIÓN ,3,-9.8284557,-76.8013469
1021,97,PACHAS ,3,-9.7069274,-76.771447
1022,97,RIPAN ,3,-9.8284954,-76.8030596
1023,97,SHUNQUI ,3,-9.7311947,-76.7833329
1024,97,SILLAPATA ,3,-9.7568791,-76.7747338
1025,97,YANAS ,3,-9.7144768,-76.750043
1026,98,BAÑOS ,3,-10.0760293,-76.7358351
1027,98,JESÚS ,3,-10.0781114,-76.6315739
1028,98,JIVIA ,3,-10.0238918,-76.6805659
1029,98,QUEROPALCA ,3,-10.1816645,-76.8045846
1030,98,RONDOS ,3,-9.9840194,-76.6890145
1031,98,SAN  FRANCISCO DE ASIS ,3,-9.9773301,-76.6289428
1032,98,SAN MIGUEL DE CAURI ,3,-10.2906895,-76.6301615
1033,99,SAN  PEDRO  DE ,3,-13.4150729,-76.1451907
1034,99,HUACARPANA ,3,-13.0488651,-75.6480135
1035,99,ALTO LARAN ,4,-13.4423102,-76.0828334
1036,99,CHAVÍN ,4,-13.0770802,-75.9129889
1037,99,CHINCHA ALTA ,4,-13.417488,-76.1325726
1038,99,CHINCHA BAJA ,4,-13.4590207,-76.1616928
1039,99,EL CARMEN ,4,-13.4970846,-76.0697065
1040,99,GROCIO PRADO ,4,-13.291163,-76.1546517
1041,99,PUEBLO NUEVO ,4,-14.1274179,-75.7059308
1042,99,SAN JUAN DE YÁNAC ,4,-13.2109521,-75.7868747
1043,99,SUNAMPE ,4,-13.4272798,-76.1642592
1044,99,TAMBO DE MORA ,4,-13.4584129,-76.1826425
1045,100,LLIPATA ,4,-14.5632559,-75.2074279
1046,100,PALPA ,4,-14.3514852,-75.1707869
1047,100,RÍO GRANDE ,4,-14.5200899,-75.2015081
1048,100,SANTA CRUZ ,4,-14.4530297,-75.2393876
1049,100,TIBILLO ,4,-14.0936575,-75.1719772
1050,101,ICA ,4,-14.0640967,-75.7290915
1051,101,LA TINGUIÑA ,4,-14.0390299,-75.7121428
1052,101,LOS AQUIJES ,4,-14.0963782,-75.6911243
1053,101,OCUCAJE ,4,-14.3470669,-75.6717561
1054,101,PACHACÚTEC ,4,-14.1542383,-75.6548219
1055,101,PARCONA ,4,-14.046921,-75.6987179
1056,101,PUEBLO NUEVO ,4,-14.1274179,-75.7059308
1057,101,SALAS ,4,-13.9205918,-75.8852226
1058,101,SAN  JOSÉ  DE ,4,-14.8296733,-74.9330013
1059,101,MOLINOS ,4,-13.9329244,-75.6709597
1060,101,SAN JUAN BAUTISTA ,4,-14.0110012,-75.7348892
1061,101,SANTIAGO ,4,-14.1876287,-75.7141887
1062,101,SUBTANJALLA ,4,-14.0184761,-75.7583584
1063,101,TATE ,4,-14.1518067,-75.7044643
1064,101,YAUCA DEL ROSARIO ,4,-14.0914702,-75.4206358
1065,102,CHANGUILLO ,4,-14.6639776,-75.222762
1066,102,EL INGENIO ,4,-14.6451139,-75.0583569
1067,102,MARCONA ,4,-15.2155331,-75.0830344
1068,102,NASCA ,4,-14.8277203,-74.9370624
1069,102,VISTA ALEGRE ,4,-14.8455251,-74.9439397
1070,103,HUANCANO ,4,-13.600627,-75.6184308
1071,103,HUMAY ,4,-13.7225359,-75.8866165
1072,103,INDEPENDENCIA ,4,-13.6938769,-76.0239074
1073,103,PARACAS ,4,-13.8350425,-76.2496219
1074,103,PISCO ,4,-13.7099813,-76.2029793
1075,103,SAN ANDRÉS ,4,-13.8081702,-76.0825964
1076,103,SAN CLEMENTE ,4,-13.6807983,-76.1574626
1077,103,TÚPAC AMARU INCA ,4,-13.7134024,-76.1490753
1078,104,CHANCHAMAYO ,2,-11.0147253,-75.0892243
1079,104,PERENÉ ,2,-10.9914881,-74.7647896
1080,104,PICHANAQUI ,2,-11.002808,-74.815139
1081,104,SAN LUIS DE SHUARO ,2,-10.8887276,-75.288652
1082,104,SAN RAMÓN ,2,-11.1214018,-75.3521478
1083,104,VITOC ,2,-11.2101234,-75.3345823
1084,105,COVIRIALI ,2,-11.2907323,-74.627595
1085,105,LLAYLLA ,2,-11.3814789,-74.5906234
1086,105,MAZAMARI ,2,-11.3288086,-74.5306852
1087,105,PAMPA HERMOSA ,2,-11.4334433,-74.834495
1088,105,PANGOA ,2,-11.7553934,-74.3850308
1089,105,RÍO NEGRO ,2,-11.2083552,-74.6596906
1090,105,RÍO TAMBO ,2,-11.0567958,-73.743171
1091,105,SATIPO ,2,-11.5538237,-74.1181641
1092,105,VIZCATÁN DEL ENE ,2,-12.1981072,-74.1768589
1093,106,ACOBAMBA ,2,-11.3525421,-75.6593674
1094,106,HUASAHUASI ,2,-11.2652992,-75.6504254
1095,106,PALCA ,2,-11.3462905,-75.5689705
1096,106,PALCAMAYO ,2,-11.2952088,-75.7718904
1097,106,SAN PEDRO DE CAJAS ,2,-11.2497005,-75.8626754
1098,106,TAPO ,2,-11.3898931,-75.5640373
1099,106,HUARICOLCA ,3,-11.5116371,-75.652586
1100,106,LA UNIÓN ,3,-11.3628554,-75.8176742
1101,106,TARMA ,3,-11.2949681,-75.7163878
1102,107,ANDAMARCA ,2,-11.7284385,-74.8022296
1103,107,COCHAS ,2,-11.659928,-75.102177
1104,107,COMAS ,2,-11.6578955,-74.9817936
1105,107,MARISCAL CASTILLA ,2,-11.5894535,-75.1144821
1106,107,ACO ,3,-11.9578405,-75.3673014
1107,107,CHAMBARÁ ,3,-12.0274597,-75.3750545
1108,107,CONCEPCIÓN ,3,-11.7439496,-75.1002502
1109,107,HEROÍNAS TOLEDO ,3,-11.8385909,-75.2860121
1110,107,MANZANARES ,3,-12.0001258,-75.3636274
1111,107,MATAHUASI ,3,-11.8937662,-75.3439685
1112,107,MITO ,3,-11.9365814,-75.3384517
1113,107,NUEVE DE JULIO ,3,-11.8913415,-75.3149266
1114,107,ORCOTUNA ,3,-11.9688991,-75.3097665
1115,107,SAN JOSÉ DE QUERO ,3,-12.0854846,-75.5362388
1116,107,SANTA ROSA DE OCOPA ,3,-11.8766953,-75.2952236
1117,108,AHUAC ,3,-12.0856856,-75.3207776
1118,108,CHONGOS BAJO ,3,-12.134336,-75.2680793
1119,108,CHUPACA ,3,-12.1821023,-75.3934183
1120,108,HUÁCHAC ,3,-12.0205443,-75.3427247
1121,108,HUAMANCACA CHICO ,3,-12.0809635,-75.2421078
1122,108,SAN JUAN DE JARPA ,3,-12.1257643,-75.4352044
1123,108,SAN JUAN DE ISCOS ,3,-12.0983216,-75.293125
1124,108,TRES DE DICIEMBRE ,3,-12.1096449,-75.2456993
1125,108,YANACANCHA ,3,-12.2010926,-75.3870256
1126,109,PARIAHUANCA ,2,-12.0289904,-74.8522455
1127,109,SANTO  DOMINGO  DE ACOBAMBA ,2,-11.7688897,-74.7951955
1128,109,CARHUACALLANGA ,3,-12.3547508,-75.2005121
1129,109,CHACAPAMPA ,3,-12.3978823,-75.234247
1130,109,CHICCHE ,3,-12.2959624,-75.2977476
1131,109,CHILCA ,3,-12.0777922,-75.1825684
1132,109,CHONGOS ALTO ,3,-12.3112695,-75.2890328
1133,109,CHUPURO ,3,-12.155252,-75.2454579
1134,109,COLCA ,3,-12.3178258,-75.2231312
1135,109,CULLHUAS ,3,-12.2237833,-75.1705501
1136,109,EL TAMBO ,3,-11.97218,-75.1473422
1137,109,HUACRAPUQUIO ,3,-12.1736583,-75.2190435
1138,109,HUALHUAS ,3,-11.9716095,-75.2510503
1139,109,HUANCÁN ,3,-12.1062776,-75.2167958
1140,109,HUANCAYO ,3,-12.0759622,-75.2060442
1141,109,HUASICANCHA ,3,-12.3320127,-75.2821253
1142,109,HUAYUCACHI ,3,-12.1382374,-75.2231754
1143,109,INGENIO ,3,-11.8897586,-75.2654169
1144,109,PILCOMAYO ,3,-12.0493725,-75.2504039
1145,109,PUCARÁ ,3,-12.1725957,-75.1454737
1146,109,QUICHUAY ,3,-11.8898124,-75.286375
1147,109,QUILCAS ,3,-11.9598623,-75.2749447
1148,109,SAN AGUSTÍN ,3,-11.9900626,-75.2440041
1149,109,SAN  JERÓNIMO TUNÁN DE SAÑO ,3,0.0,0.0
1150,109,SAPALLANGA ,3,-12.1411903,-75.1578244
1151,109,SICAYA ,3,-12.0151728,-75.2800852
1152,109,VIQUES ,3,-12.1596675,-75.2323177
1153,110,APATA ,2,-11.8543875,-75.3559523
1154,110,MOLINOS ,2,-11.5950815,-75.3285178
1155,110,MONOBAMBA ,2,-11.3607901,-75.3266935
1156,110,RICRÁN ,2,-11.542522,-75.5233267
1157,110,ACOLLA ,3,-11.7314085,-75.5464856
1158,110,ATAURA ,3,-11.8026294,-75.4386279
1159,110,CANCHAYLLO ,3,-11.8018779,-75.7177366
1160,110,CURICACA ,3,-11.76559,-75.6790787
1161,110,EL MANTARO ,3,-11.816405,-75.3876405
1162,110,HUAMALÍ ,3,-11.8070005,-75.4240414
1163,110,HUARIPAMPA ,3,-11.8073501,-75.4706937
1164,110,HUERTAS ,3,-11.7601987,-75.469465
1165,110,JANJAILLO ,3,-11.7652106,-75.6201561
1166,110,JAUJA ,3,-11.685762,-75.4142351
1167,110,JULCÁN ,3,-11.759447,-75.4357016
1168,110,LEONOR ORDÓÑEZ ,3,-11.8636431,-75.4255131
1169,110,LLOCLLAPAMPA ,3,-11.8173673,-75.6243185
1170,110,MARCO ,3,-11.7400666,-75.5612829
1171,110,MASMA ,3,-11.7856862,-75.4263838
1172,110,MASMA CHICCHE ,3,-11.7743712,-75.3576469
1173,110,MUQUI ,3,-11.8332148,-75.4345912
1174,110,MUQUIYAUYO ,3,-11.8138007,-75.4538897
1175,110,PACA ,3,-11.7088153,-75.518081
1176,110,PACCHA ,3,-11.8543999,-75.5074027
1177,110,PANCÁN ,3,-11.7487988,-75.4863444
1178,110,PARCO ,3,-11.8010541,-75.5430543
1179,110,POMACANCHA ,3,-11.6347181,-75.6842784
1180,110,SAN LORENZO ,3,-11.8465945,-75.3832957
1181,110,SAN PEDRO DE CHUNÁN ,3,-11.7262482,-75.486154
1182,110,SAUSA ,3,-11.793178,-75.4828109
1183,110,SINCOS ,3,-11.891261,-75.3879811
1184,110,TUNAN MARCA ,3,-11.6968685,-75.604937
1185,110,YAULI ,3,-11.5348337,-76.0705366
1186,110,YAUYOS ,3,-11.799505,-75.5129163
1187,111,CARHUAMAYO ,2,-10.9224563,-76.0578361
1188,111,ULCUMAYO ,2,-10.9675151,-75.8778743
1189,111,JUNÍN ,3,-33.0937375,-68.4733902
1190,111,ONDORES ,3,-11.0837184,-76.1470415
1191,112,CHACAPALPA ,3,-11.716655,-75.8196008
1192,112,HUAY-HUAY ,3,-11.7176193,-75.9676329
1193,112,LA OROYA ,3,-11.5213917,-75.8998811
1194,112,MARCAPOMACOCHA ,3,-11.4067051,-76.3361476
1195,112,MOROCOCHA ,3,-11.6063221,-76.1326297
1196,112,PACCHA ,3,-11.8543999,-75.5074027
1197,112,SANTA  BÁRBARA  DE CARHUACAYÁN ,3,-11.2014863,-76.3433373
1198,112,SANTA ROSA DE SACCO ,3,-11.5668007,-75.9561306
1199,112,SUITUCANCHA ,3,-11.7879517,-75.9370765
1200,112,YAULI ,3,-11.5348337,-76.0705366
1201,113,BAMBAMARCA ,2,-7.4400512,-77.6927933
1202,113,BOLÍVAR ,2,-7.3138622,-77.739821
1203,113,CONDORMARCA ,2,-7.5430367,-77.5889964
1204,113,LONGOTEA ,2,-7.0436074,-77.8720314
1205,113,UCHUMARCA ,2,-7.0470027,-77.8056155
1206,113,UCUNCHA ,2,-7.1654654,-77.8593877
1207,114,BULDIBUYO ,2,-8.1272065,-77.3950137
1208,114,CHILLIA ,2,-8.1246309,-77.514993
1209,114,HUANCASPATA ,2,-8.4572986,-77.298332
1210,114,HUAYLILLAS ,2,-8.1876887,-77.3431565
1211,114,HUAYO ,2,-8.004681,-77.5923049
1212,114,ONGON ,2,-8.2076315,-76.9831223
1213,114,PARCOY ,2,-8.0337074,-77.4796539
1214,114,PATAZ ,2,-8.2024294,-77.3141069
1215,114,PIAS ,2,-7.8720414,-77.546594
1216,114,SANTIAGO DE CHALLAS ,2,-8.4333101,-77.3647513
1217,114,TAURIJA ,2,-8.307586,-77.4230687
1218,114,TAYABAMBA ,2,-8.275946,-77.2962826
1219,114,URPAY ,2,-8.3479399,-77.3892967
1220,115,COCHORCO ,2,-7.8092809,-77.6869297
1221,115,SARTIMBAMBA ,2,-7.698956,-77.7437094
1222,115,CHUGAY ,3,-7.7823194,-77.8677061
1223,115,CURGOS ,3,-7.8602476,-77.94356
1224,115,HUAMACHUCO ,3,-7.8154676,-78.0487063
1225,115,MARCABAL ,3,-7.7060639,-78.0333428
1226,115,SANAGORAN ,3,-7.7885092,-78.139451
1227,115,SARÍN ,3,-7.9188576,-77.9263227
1228,116,ANGASMARCA ,3,-8.1452003,-78.0544013
1229,116,CACHICADAN ,3,-8.0946386,-78.1489283
1230,116,MOLLEBAMBA ,3,-8.1705327,-77.9740965
1231,116,MOLLEPATA ,3,-8.1934006,-77.957593
1232,116,QUIRUVILCA ,3,-8.0017432,-78.3098616
1233,116,SANTA CRUZ DE CHUCA ,3,-8.1201411,-78.1423829
1234,116,SANTIAGO DE CHUCO ,3,-8.1566505,-78.1071777
1235,116,SITABAMBA ,3,-8.0224019,-77.7301793
1236,117,CASCAS ,3,-7.479441,-78.819392
1237,117,LUCMA ,3,-7.640631,-78.5526335
1238,117,MARMOT ,3,-7.6731177,-78.6824156
1239,117,SAYAPULLO ,3,-7.5954683,-78.4658832
1240,118,CALAMARCA ,3,-8.1700672,-78.4115144
1241,118,CARABAMBA ,3,-8.1128282,-78.6077347
1242,118,HUASO ,3,-8.2245143,-78.4137337
1243,118,JULCÁN ,3,-8.14869,-78.47508
1244,119,AGALLPAMPA ,3,-7.9821175,-78.5467679
1245,119,CHARAT ,3,-7.8236151,-78.4478236
1246,119,HUARANCHAL ,3,-7.6897064,-78.4427284
1247,119,LA CUESTA ,3,-7.9020336,-78.6651035
1248,119,MACHE ,3,-8.030106,-78.5351497
1249,119,OTUZCO ,3,-7.8414958,-78.5256548
1250,119,PARANDAY ,3,-7.8845029,-78.6994572
1251,119,SALPO ,3,-8.0030772,-78.6043667
1252,119,SINSICAP ,3,-7.8515877,-78.7545356
1253,119,USQUIL ,3,-7.8154816,-78.4168122
1254,120,CHEPÉN ,4,-7.1070009,-79.4813972
1255,120,PACANGA ,4,-7.1713536,-79.485808
1256,120,PUEBLO NUEVO ,4,-7.1884224,-79.5149377
1257,121,ASCOPE ,4,-7.724625,-79.1836658
1258,121,CASA GRANDE ,4,-7.7446102,-79.1879884
1259,121,CHICAMA ,4,-7.843424,-79.1451857
1260,121,CHOCOPE ,4,-7.7918461,-79.2226569
1261,121,MAGDALENA DE CAO ,4,-7.8776501,-79.2944588
1262,121,PAIJÁN ,4,-7.7342569,-79.3032804
1263,121,RÁZURI ,4,-7.6869321,-79.3836782
1264,121,SANTIAGO DE CAO ,4,-7.9604543,-79.2380208
1265,122,GUADALUPE ,4,-7.2433206,-79.4703695
1266,122,JEQUETEPEQUE ,4,-7.3379078,-79.5632502
1267,122,PACASMAYO ,4,-7.4256489,-79.4339502
1268,122,SAN JOSÉ ,4,-7.3500235,-79.4550174
1269,122,SAN PEDRO DE LLOC ,4,-7.4246919,-79.5032823
1270,123,EL PORVENIR ,4,-8.0516808,-79.0016911
1271,123,FLORENCIA DE MORA ,4,-8.0808282,-79.0220668
1272,123,HUANCHACO ,4,-8.0794934,-79.1202668
1273,123,LA ESPERANZA ,4,-8.0633115,-79.0590158
1274,123,LAREDO ,4,-8.0864545,-78.9594124
1275,123,MOCHE ,4,-8.1714148,-79.008936
1276,123,POROTO ,4,-8.0114305,-78.7680219
1277,123,SALAVERRY ,4,-8.2241119,-78.9763929
1278,123,SIMBAL ,4,-7.9763428,-78.8136381
1279,123,TRUJILLO ,4,-8.1116778,-79.0287742
1280,123,VÍCTOR  LARCO ,4,-8.1163374,-79.0314697
1281,123,HERRERA ,4,-8.1403904,-79.044612
1282,123,ALTO TRUJILLO ,4,-8.062749,-79.0100315
1283,124,CHAO ,4,-8.5390575,-78.6790415
1284,124,GUADALUPITO ,4,-8.9511379,-78.6247273
1285,124,VIRÚ ,4,-8.5323927,-78.5670295
1286,125,CAÑARIS ,3,-6.0676442,-79.2949441
1287,125,INCAHUASI ,3,-6.2356517,-79.3167892
1288,125,FERREÑAFE ,4,-6.4471197,-79.5070381
1289,125,MANUEL  ANTONIO ,4,-6.6327784,-79.6761982
1290,125,MESONES MURO ,4,-6.6444834,-79.7392234
1291,125,PITIPO ,4,-6.5657046,-79.7808727
1292,125,PUEBLO NUEVO ,4,-6.6279775,-79.8232905
1293,126,SALAS ,3,-6.2740246,-79.6057292
1294,126,CHOCHOPE ,4,-6.1577994,-79.6480109
1295,126,ILLIMO ,4,-6.4740731,-79.8551381
1296,126,JAYANCA ,4,-6.3922485,-79.822774
1297,126,LAMBAYEQUE ,4,-6.7727241,-79.8446151
1298,126,MOCHUMI ,4,-6.5474461,-79.8645893
1299,126,MÓRROPE ,4,-6.5118979,-80.1406174
1300,126,MOTUPE ,4,-6.1544303,-79.717074
1301,126,OLMOS ,4,-5.9881884,-79.7472907
1302,126,PACORA ,4,-6.4282657,-79.8390405
1303,126,SAN JOSÉ ,4,-6.7676082,-79.9692879
1304,126,TUCUME ,4,-6.5097858,-79.8594132
1305,127,CAYALTÍ ,4,-6.8922228,-79.5620121
1306,127,CHICLAYO ,4,-6.7727241,-79.8446151
1307,127,CHONGOYAPE ,4,-6.6434984,-79.3851288
1308,127,ETÉN ,4,-6.9074587,-79.8628053
1309,127,ETÉN PUERTO ,4,-6.9541396,-79.8473494
1310,127,JOSÉ LEONARDO ORTIZ ,4,-6.7420777,-79.8342124
1311,127,LA VICTORIA ,4,-6.8192293,-79.8591182
1312,127,LAGUNAS ,4,-7.0570521,-79.7395957
1313,127,MONSEFÚ ,4,-6.8777743,-79.8720043
1314,127,NUEVA ARICA ,4,-6.8738122,-79.3437522
