Id,Id Provincia,Distrito,Zona sismica
1721,168,CHUCUITO ,3
1722,168,HUATA ,3
1723,168,MAÑAZO ,3
1724,168,PAUCARCOLLA ,3
1725,168,PICHACANI ,3
1726,168,PLATERÍA ,3
1727,168,PUNO ,3
1728,168,SAN ANTONIO ,3
1729,168,TIQUILLACA ,3
1730,168,VILQUE ,3
1731,169,AZÁNGARO ,2
1732,169,ACHAYA ,2
1733,169,ARAPA ,2
1734,169,ASILLO ,2
1735,169,CAMINACA ,2
1736,169,CHUPA ,2
1737,169,JOSÉ  DOMINGO ,2
1738,169,CHOQUEHUANCA ,2
1739,169,MUÑANI ,2
1740,169,POTONI ,2
1741,169,SAMAN ,2
1742,169,SAN ANTÓN ,2
1743,169,SAN JOSÉ ,2
1744,169,SAN JUAN DE SALINAS ,2
1745,169,SANTIAGO DE PUPUJA ,2
1746,169,TIRAPATA ,2
1747,170,DESAGUADERO ,3
1748,170,HUACULLANI ,3
1749,170,JULI ,3
1750,170,KELLUYO ,3
1751,170,PISACOMA ,3
1752,170,POMATA ,3
1753,170,ZEPITA ,3
1754,171,CAPAZO ,3
1755,171,CONDURIRI ,3
1756,171,ILAVE ,3
1757,171,PILCUYO ,3
1758,171,SANTA ROSA ,3
1759,172,CALAPUJA ,2
1760,172,NICASIO ,2
1761,172,PUCARÁ ,2
1762,172,CABANILLA ,3
1763,172,LAMPA ,3
1764,172,OCUVIRI ,3
1765,172,PALCA ,3
1766,172,PARATIA ,3
1767,172,SANTA LUCÍA ,3
1768,172,VILAVILA ,3
1769,173,ANTAUTA ,2
1770,173,AYAVIRI ,2
1771,173,CUPI ,2
1772,173,LLALLI ,2
1773,173,MACARI ,2
1774,173,NUÑOA ,2
1775,173,ORURILLO ,2
1776,173,SANTA ROSA ,2
1777,173,UMACHIRI ,2
1778,174,JULIACA ,3
1779,174,CABANA ,3
1780,174,CABANILLAS ,3
1781,174,CARACOTO ,3
1782,174,SAN MIGUEL ,3
1783,175,YUNGUYO ,3
1784,175,ANAPIA ,3
1785,175,COPANI ,3
1786,175,CUTURAPI ,3
1787,175,OLLARAYA ,3
1788,175,TINICACHI ,3
1789,175,UNICACHI ,3
1790,176,BELLAVISTA ,2
1791,176,ALTO BIAVO ,2
1792,176,BAJO BIAVO ,2
1793,176,HUALLAGA ,2
1794,176,SAN PABLO ,2
1795,176,SAN RAFAEL ,2
1796,177,SAPOSOA ,2
1797,177,EL ESLABÓN ,2
1798,177,PISCOYACU ,2
1799,177,SACANCHE ,2
1800,177,TINGO DE SAPOSOA ,2
1801,177,ALTO SAPOSOA ,2
1802,178,LAMAS ,3
1803,178,ALONSO DE ALVARADO ,3
1804,178,BARRANQUITA ,3
1805,178,CAYNARACHI ,3
1806,178,CUÑUMBUQUI ,3
1807,178,PINTO RECODO ,3
1808,178,RUMISAPA ,3
1809,178,SAN  ROQUE DE CUMBAZA ,3
1810,178,SHANAO ,3
1811,178,TABALOSOS ,3
1812,178,ZAPATERO ,3
1813,179,JUANJUÍ ,2
1814,179,CAMPANILLA ,2
1815,179,HUICUNGO ,2
1816,179,PACHIZA ,2
1817,179,PAJARILLO ,2
1818,180,PICOTA ,2
1819,180,BUENOS AIRES ,2
1820,180,CASPISAPA ,2
1821,180,PILLUANA ,2
1822,180,PUCACACA ,2
1823,180,SAN CRISTÓBAL ,2
1824,180,SAN HILARIÓN ,2
1825,180,SHAMBOYACU ,2
1826,180,TINGO DE PONASA ,2
1827,180,TRES UNIDOS ,2
1828,181,MOYOBAMBA ,3
1829,181,CALZADA ,3
1830,181,HABANA ,3
1831,181,JEPELACIO ,3
1832,181,SORITOR ,3
1833,181,YANTALO ,3
1834,182,RIOJA ,3
1835,182,AWAJUN ,3
1836,182,ELIAS SOPLÍN VARGAS ,3
1837,182,NUEVA CAJAMARCA ,3
1838,182,PARDO MIGUEL ,3
1839,182,POSIC ,3
1840,182,SAN FERNANDO ,3
1841,182,YORONGOS ,3
1842,182,YURACYACU ,3
1843,183,CHIPURANA ,2
1844,183,EL PORVENIR ,2
1845,183,HUIMBAYOC ,2
1846,183,PAPAPLAYA ,2
1847,183,TARAPOTO ,3
1848,183,ALBERTO LEVEAU ,3
1849,183,CACATACHI ,3
1850,183,CHAZUTA ,3
1851,183,JUAN GUERRA ,3
1852,183,LA BANDA DE SHILCAYO ,3
1853,183,MORALES ,3
1854,183,SAN ANTONIO ,3
1855,183,SAUCE ,3
1856,183,SHAPAJA ,3
1857,184,TOCACHE ,2
1858,184,NUEVO PROGRESO ,2
1859,184,PÓLVORA ,2
1860,184,SHUNTE ,2
1861,184,UCHIZA ,2
1862,184,SANTA LUCIA ,2
1863,185,SAN JOSÉ DE SISA ,3
1864,185,AGUA BLANCA ,3
1865,185,SAN MARTÍN ,3
1866,185,SANTA ROSA ,3
1867,185,SHATOJA ,3
1868,186,HÉROES ALBARRACÍN ,3
1869,186,ESTIQUE ,3
1870,186,ESTIQUE-PAMPA ,3
1871,186,SITAJARA ,3
1872,186,SUSAPAYA ,3
1873,186,TARATA ,3
1874,186,TARUCACHI ,3
1875,186,TICACO ,3
1876,187,CAIRANI ,3
1877,187,CAMILACA ,3
1878,187,CANDARAVE ,3
1879,187,CURIBAYA ,3
1880,187,HUANUARA ,3
1881,187,QUILAHUANI ,3
1882,188,ILABAYA ,4
1883,188,ITE ,4
1884,188,LOCUMBA ,4
1885,189,PALCA ,3
1886,189,ALTO DE LA ALIANZA ,4
1887,189,CALANA ,4
1888,189,CIUDAD NUEVA ,4
1889,189,INCLÁN ,4
1890,189,PACHIA ,4
1891,189,POCOLLAY ,4
1892,189,SAMA ,4
1893,189,TACNA ,4
1894,189,LA YARADA LOS PALOS ,4
1895,189,CORONEL  GREGORIO ,4
1896,189,ALBARRACIN LANCHIPA ,4
1897,190,CASITAS ,4
1898,190,ZORRITOS ,4
1899,190,CANOAS DE PUNTA SAL ,4
1900,191,CORRALES ,4
1901,191,LA CRUZ ,4
1902,191,PAMPAS DE HOSPITAL ,4
1903,191,SAN JACINTO ,4
1904,191,SAN JUAN DE LA VIRGEN ,4
1905,191,TUMBES ,4
1906,192,AGUAS VERDES ,4
1907,192,MATAPALO ,4
1908,192,PAPAYAL ,4
1909,192,ZARUMILLA ,4
1910,193,PURÚS ,1
1911,194,RAIMONDI ,2
1912,194,SEPAHUA ,2
1913,194,TAHUANIA ,2
1914,194,YURUA ,2
1915,195,CURIMANÁ ,2
1916,195,IRAZOLA ,2
1917,195,PADRE ABAD ,2
1918,195,ALEXANDER VON  HUMBOLDT ,2
1919,195,NESHUYA ,2
1920,195,HUIPOCA ,2
1921,195,BOQUERON ,2
1922,196,CALLERIA ,2
1923,196,CAMPOVERDE ,2
1924,196,IPARIA ,2
1925,196,MANANTAY ,2
1926,196,MASISEA ,2
1927,196,NUEVA REQUENA ,2
1928,196,YARINACOCHA ,2
